City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Sinjar,IQ,2021-08-02 21:22:06,36.3209,41.8754,90.48,25,23,7.47
296,Wanning,CN,2021-08-02 21:21:09,18.8003,110.3967,80.33,86,83,10.33
297,Genc,TR,2021-08-02 21:22:07,38.7507,40.5603,76.14,39,45,5.12
298,San Cristobal,VE,2021-08-02 21:19:01,7.7669,-72.225,82.58,88,100,6.49
299,Tomatlan,MX,2021-08-02 21:17:53,19.9333,-105.25,90.5,60,86,8.32
300,Shimanovsk,RU,2021-08-02 21:22:07,52.0,127.7,59.81,84,100,4.81
301,Grand Forks,US,2021-08-02 21:19:20,47.9417,-97.4337,89.58,25,20,12.66
302,Hlotse,LS,2021-08-02 21:22:08,-28.8718,28.045,46.26,25,0,3.51
303,Bhilai,IN,2021-08-02 21:22:08,21.2167,81.4333,76.95,80,64,7.54
304,Arkadelphia,US,2021-08-02 21:22:08,34.1209,-93.0538,88.0,62,90,0.0
305,Fort Nelson,CA,2021-08-02 21:17:12,58.8053,-122.7002,74.79,73,40,2.3
306,Bama,NG,2021-08-02 21:22:09,11.5221,13.6856,78.71,79,84,8.86
307,Natchitoches,US,2021-08-02 21:22:09,31.7668,-93.1335,81.28,94,100,3.44
308,Sunyani,GH,2021-08-02 21:22:09,7.3399,-2.3268,71.55,90,66,1.9
309,Sai Buri,TH,2021-08-02 21:22:09,6.7013,101.6168,78.15,82,97,5.46
310,Faya,SA,2021-08-02 21:22:10,18.3851,42.4509,66.31,67,100,10.0
311,Gat,IL,2021-08-02 21:18:01,31.61,34.7642,84.4,47,0,4.76
312,Port Lincoln,AU,2021-08-02 21:17:48,-34.7333,135.8667,51.4,61,57,21.81
313,Bathsheba,BB,2021-08-02 21:22:10,13.2167,-59.5167,84.81,74,20,9.22
314,Bonavista,CA,2021-08-02 21:22:10,48.6499,-53.1147,69.8,67,100,14.76
315,Tartagal,AR,2021-08-02 21:22:11,-22.5164,-63.8013,71.15,28,98,4.14
316,Durres,AL,2021-08-02 21:22:11,41.3231,19.4414,77.18,59,9,3.29
317,San Juan,AR,2021-08-02 21:22:07,-31.5375,-68.5364,71.87,16,0,5.99
318,Luderitz,NA,2021-08-02 21:22:11,-26.6481,15.1594,67.08,37,0,2.33
319,Anadyr,RU,2021-08-02 21:22:12,64.75,177.4833,41.5,93,90,24.0
320,Buala,SB,2021-08-02 21:22:12,-8.145,159.5921,78.84,84,55,6.64
321,College,US,2021-08-02 21:18:12,64.8569,-147.8028,84.0,48,20,6.91
322,Verkhoyansk,RU,2021-08-02 21:22:12,67.5447,133.385,62.02,41,2,3.06
323,Capinopolis,BR,2021-08-02 21:22:13,-18.6819,-49.5697,78.55,33,0,2.59
324,Pak Phanang,TH,2021-08-02 21:22:13,8.3511,100.202,81.07,80,100,10.76
325,Sur,OM,2021-08-02 21:19:25,22.5667,59.5289,87.04,61,66,12.88
326,Touros,BR,2021-08-02 21:22:13,-5.1989,-35.4608,76.1,78,31,17.4
327,Sao Joao Da Barra,BR,2021-08-02 21:22:13,-21.6403,-41.0511,69.89,76,0,11.14
328,Victoria Point,AU,2021-08-02 21:22:14,-27.5833,153.3,65.48,95,90,1.01
329,Cabinda,AO,2021-08-02 21:22:14,-5.55,12.2,72.52,91,64,6.89
330,Hastings,GB,2021-08-02 21:22:14,50.8552,0.5729,60.91,84,100,7.87
331,Staryy Nadym,RU,2021-08-02 21:22:15,65.6118,72.6842,55.58,86,77,8.43
332,Barrhead,GB,2021-08-02 21:22:15,55.7992,-4.3929,57.47,81,24,1.01
333,Taltal,CL,2021-08-02 21:22:15,-25.4,-70.4833,61.65,70,23,3.53
334,Ous,RU,2021-08-02 21:22:15,60.9058,61.5186,56.62,90,8,3.96
335,Boras,SE,2021-08-02 21:22:16,57.721,12.9401,53.62,77,68,2.95
336,Chapais,CA,2021-08-02 21:21:59,49.7834,-74.8492,64.18,51,100,10.74
337,Sorong,ID,2021-08-02 21:22:16,-0.8833,131.25,77.99,88,29,7.09
338,Asmar,AF,2021-08-02 21:22:16,35.0333,71.3581,78.42,76,5,1.21
339,Plettenberg Bay,ZA,2021-08-02 21:22:17,-34.0527,23.3716,55.94,81,4,3.71
340,Trairi,BR,2021-08-02 21:22:12,-3.2778,-39.2689,78.91,69,8,9.08
341,Gimli,CA,2021-08-02 21:22:17,50.6336,-96.9907,89.44,73,10,5.75
342,Aljezur,PT,2021-08-02 21:22:17,37.3191,-8.8033,63.03,93,5,9.44
343,Canmore,CA,2021-08-02 21:22:18,51.0834,-115.3521,70.29,94,100,2.3
344,Tsabong,BW,2021-08-02 21:22:18,-26.0217,22.401,53.89,27,0,2.19
345,Mumford,GH,2021-08-02 21:19:08,5.2618,-0.759,76.42,90,100,7.52
346,Barao De Melgaco,BR,2021-08-02 21:22:18,-16.1944,-55.9675,88.32,19,5,6.26
347,Riyadh,SA,2021-08-02 21:19:13,24.6877,46.7219,91.54,9,21,11.01
348,Diego De Almagro,CL,2021-08-02 21:22:19,-26.3667,-70.05,71.04,28,0,9.62
349,Ust-Omchug,RU,2021-08-02 21:22:19,61.15,149.6333,41.61,63,9,7.27
350,Kayes,ML,2021-08-02 21:22:19,14.0,-11.0,77.18,87,72,4.59
351,Te Anau,NZ,2021-08-02 21:22:20,-45.4167,167.7167,38.39,93,50,1.54
352,Barrow,US,2021-08-02 21:22:20,71.2906,-156.7887,44.62,81,90,20.71
353,Namtsy,RU,2021-08-02 21:22:20,62.7161,129.6658,60.91,67,97,3.2
354,Lipari,IT,2021-08-02 21:22:20,38.4674,14.954,82.94,69,25,6.55
355,Mareeba,AU,2021-08-02 21:18:19,-17.0,145.4333,63.32,98,13,2.19
356,Tamworth,GB,2021-08-02 21:22:21,52.634,-1.6959,60.03,82,100,1.01
357,Bereznik,RU,2021-08-02 21:22:21,62.8551,42.7072,59.7,84,100,5.1
358,Putina,PE,2021-08-02 21:22:21,-15.4667,-69.4333,47.3,63,11,16.96
359,Salalah,OM,2021-08-02 21:21:20,17.0151,54.0924,78.89,89,90,5.75
360,Egvekinot,RU,2021-08-02 21:22:22,66.3167,-179.1667,34.86,88,100,15.1
361,Sutton,GB,2021-08-02 21:22:22,51.35,-0.2,60.62,82,75,1.01
362,Scarborough,GB,2021-08-02 21:22:09,54.2797,-0.4044,60.53,73,96,3.0
363,Moranbah,AU,2021-08-02 21:22:22,-22.0016,148.0466,55.89,55,2,2.46
364,Seoul,KR,2021-08-02 21:17:39,37.5683,126.9778,76.51,100,0,4.61
365,Chaska,US,2021-08-02 21:22:23,44.7894,-93.6022,85.96,41,20,3.0
366,Ballina,AU,2021-08-02 21:22:23,-28.8667,153.5667,61.79,89,100,10.09
367,Constitucion,CL,2021-08-02 21:22:23,-35.3333,-72.4167,60.12,63,0,10.96
368,Sobolevo,RU,2021-08-02 21:22:24,54.4299,31.8996,58.91,92,16,8.46
369,Lesnoy,RU,2021-08-02 21:22:24,57.6198,63.0784,60.28,96,100,5.03
370,Ishigaki,JP,2021-08-02 21:22:24,24.3448,124.1572,78.93,100,75,2.3
371,Hanko,FI,2021-08-02 21:22:24,59.8333,22.95,62.85,69,97,8.63
372,Nelson Bay,AU,2021-08-02 21:22:25,-32.7167,152.15,58.08,94,44,12.19
373,Taoudenni,ML,2021-08-02 21:22:25,22.6783,-3.9836,94.44,32,99,22.03
374,Sacramento,US,2021-08-02 21:20:00,38.4666,-121.3177,102.09,23,1,3.0
375,Atar,MR,2021-08-02 21:22:25,20.5169,-13.0499,94.26,32,13,6.76
376,Marsa Matruh,EG,2021-08-02 21:20:38,31.3525,27.2453,80.33,83,1,11.03
377,Japaratuba,BR,2021-08-02 21:22:26,-10.5933,-36.9403,76.28,90,24,7.02
378,Aue,DE,2021-08-02 21:22:26,50.5833,12.7,57.52,95,36,4.21
379,Beyneu,KZ,2021-08-02 21:22:26,45.3167,55.2,89.19,15,0,4.65
380,Hualmay,PE,2021-08-02 21:19:03,-11.0964,-77.6139,67.6,72,8,10.27
381,Sao Gabriel Da Cachoeira,BR,2021-08-02 21:22:27,-0.1303,-67.0892,86.09,50,66,2.93
382,Urengoy,RU,2021-08-02 21:22:27,65.9667,78.3667,58.32,84,18,6.4
383,Zelenoborskiy,RU,2021-08-02 21:22:27,66.845,32.3622,52.88,90,95,8.43
384,Avera,US,2021-08-02 21:22:28,33.194,-82.5271,93.07,35,14,4.32
385,Ust-Tsilma,RU,2021-08-02 21:22:28,65.441,52.1498,54.52,96,13,2.46
386,Poya,NC,2021-08-02 21:22:28,-21.35,165.15,64.4,66,0,2.95
387,Bagdarin,RU,2021-08-02 21:22:29,54.4333,113.6,48.27,96,23,2.06
388,Wattegama,LK,2021-08-02 21:22:29,6.7989,81.4808,76.86,67,100,5.23
389,Cranendonck,NL,2021-08-02 21:22:29,51.2775,5.5837,60.08,92,8,1.14
390,Kodinsk,RU,2021-08-02 21:22:29,58.6881,99.1844,54.05,87,32,0.65
391,Fairbanks,US,2021-08-02 21:22:30,64.8378,-147.7164,84.02,47,1,1.01
392,Saint-Georges,GD,2021-08-02 21:20:00,12.0564,-61.7485,85.68,70,20,11.5
393,Iralaya,HN,2021-08-02 21:22:30,15.0,-83.2333,82.49,83,84,14.99
394,Kungur,RU,2021-08-02 21:22:30,57.4368,56.9593,65.93,82,95,6.04
395,Xuanzhou,CN,2021-08-02 21:22:31,30.9525,118.7553,75.45,98,13,6.51
396,Esna,EG,2021-08-02 21:22:31,25.2934,32.554,89.62,13,3,7.67
397,Zhigansk,RU,2021-08-02 21:22:31,66.7697,123.3711,60.12,59,18,9.4
398,Mao,ES,2021-08-02 21:22:32,39.8885,4.2658,73.96,73,20,6.91
399,Geilo,NO,2021-08-02 21:22:32,60.5333,8.2076,51.39,80,66,2.93
400,Menongue,AO,2021-08-02 21:22:32,-14.6585,17.691,56.12,37,5,4.88
401,Abong Mbang,CM,2021-08-02 21:22:33,3.9833,13.1833,68.79,95,100,2.73
402,Pisco,PE,2021-08-02 21:22:33,-13.7,-76.2167,65.01,77,0,10.36
403,Sesheke,ZM,2021-08-02 21:21:43,-17.4759,24.2968,60.15,40,4,5.23
404,Abbeville,FR,2021-08-02 21:22:33,50.1,1.8333,59.49,82,100,4.99
405,Thunder Bay,CA,2021-08-02 21:19:09,48.4001,-89.3168,84.29,39,75,9.22
406,Eyl,SO,2021-08-02 21:22:34,7.9803,49.8164,79.03,64,61,26.82
407,Marathon,US,2021-08-02 21:22:34,44.9,-89.7668,79.0,57,1,5.75
408,Snezhnogorsk,RU,2021-08-02 21:22:34,69.1933,33.2531,47.98,91,76,6.42
409,Adre,TD,2021-08-02 21:22:34,13.4667,22.2,77.0,77,93,7.65
410,Rawson,AR,2021-08-02 21:22:35,-43.3002,-65.1023,62.82,29,49,10.74
411,Pabianice,PL,2021-08-02 21:22:35,51.6645,19.3547,60.31,92,0,3.0
412,Longyearbyen,SJ,2021-08-02 21:19:34,78.2186,15.6401,46.24,76,75,19.57
413,Matamoros,MX,2021-08-02 21:19:56,25.5333,-103.25,93.31,41,75,5.75
414,Cambrils,ES,2021-08-02 21:22:35,41.0748,1.0524,76.98,73,20,3.0
415,Belance,PH,2021-08-02 21:22:36,16.1833,121.25,69.69,97,100,5.48
416,Baran,IN,2021-08-02 21:22:36,25.1,76.5167,74.62,97,100,19.75
417,Arlit,NE,2021-08-02 21:22:36,18.7369,7.3853,93.11,29,100,10.36
418,Kshenskiy,RU,2021-08-02 21:22:36,51.8408,37.7136,65.08,93,94,3.6
419,Torbay,CA,2021-08-02 21:19:38,47.6666,-52.7314,68.76,66,90,8.05
420,Aksarka,RU,2021-08-02 21:22:37,66.5606,67.7975,55.51,79,100,5.5
421,Katsuura,JP,2021-08-02 21:21:36,35.1333,140.3,81.19,87,38,9.93
422,Saint George,US,2021-08-02 21:18:59,37.1041,-113.5841,102.79,22,1,4.0
423,Maniitsoq,GL,2021-08-02 21:19:15,65.4167,-52.9,46.78,93,100,5.28
424,Mukhen,RU,2021-08-02 21:22:38,48.1,136.1,72.03,89,80,0.47
425,Oxbow,CA,2021-08-02 21:22:38,49.2333,-102.1676,87.75,14,100,2.93
426,Kudahuvadhoo,MV,2021-08-02 21:21:47,2.6708,72.8944,81.88,72,100,6.04
427,Palu,ID,2021-08-02 21:19:17,-0.8917,119.8707,75.16,94,100,2.71
428,Timra,SE,2021-08-02 21:22:39,62.487,17.3257,57.67,49,0,9.22
429,General Roca,AR,2021-08-02 21:22:39,-39.0333,-67.5833,66.6,21,66,9.71
430,Nabire,ID,2021-08-02 21:22:39,-3.3667,135.4833,75.15,92,96,3.11
431,Amazar,RU,2021-08-02 21:22:40,53.858,120.875,55.31,97,98,2.04
432,Bilibino,RU,2021-08-02 21:22:40,68.0546,166.4372,36.36,76,100,14.52
433,Tuy Hoa,VN,2021-08-02 21:22:40,13.0833,109.3,84.76,63,100,13.49
434,Coquimbo,CL,2021-08-02 21:22:25,-29.9533,-71.3436,58.73,72,0,9.22
435,Bandarbeyla,SO,2021-08-02 21:22:41,9.4942,50.8122,77.31,81,5,31.52
436,Tinskoy,RU,2021-08-02 21:22:41,56.1525,96.9161,55.0,90,11,4.45
437,Saint-Augustin,CA,2021-08-02 21:20:36,51.226,-58.6502,62.8,76,94,15.88
438,Umm Kaddadah,SD,2021-08-02 21:22:41,13.6017,26.6876,81.82,62,53,21.74
439,Belmonte,BR,2021-08-02 21:20:01,-15.8631,-38.8828,70.3,73,57,9.37
440,Peniche,PT,2021-08-02 21:21:00,39.3558,-9.3811,67.75,88,9,18.21
441,Pekan,MY,2021-08-02 21:22:42,3.4836,103.3996,75.31,91,100,4.16
442,Weymouth,US,2021-08-02 21:22:42,42.2209,-70.9398,81.12,50,40,3.0
443,Bilma,NE,2021-08-02 21:22:16,18.6853,12.9164,97.09,12,5,10.2
444,Sungairaya,ID,2021-08-02 21:22:42,0.7,108.9,78.53,86,88,6.44
445,Taikang,CN,2021-08-02 21:22:43,46.8333,124.4167,64.65,97,100,14.83
446,Pangnirtung,CA,2021-08-02 21:22:43,66.1451,-65.7125,48.2,93,75,14.97
447,Luena,AO,2021-08-02 21:22:43,-11.7833,19.9167,59.61,42,0,2.17
448,Marsaxlokk,MT,2021-08-02 21:22:43,35.8419,14.5431,88.09,35,0,1.14
449,Kenora,CA,2021-08-02 21:22:33,49.8167,-94.4337,79.77,38,1,11.5
450,Danville,US,2021-08-02 21:22:44,36.586,-79.395,84.85,44,1,0.0
451,Palmer,US,2021-08-02 21:20:15,42.1584,-72.3287,79.97,48,20,4.0
452,Dingle,PH,2021-08-02 21:19:23,10.9995,122.6711,79.0,85,100,9.89
453,Kailua,US,2021-08-02 21:18:48,21.4022,-157.7394,84.18,59,40,14.97
454,Dawei,MM,2021-08-02 21:22:44,14.0833,98.2,76.82,91,99,4.18
455,Pevek,RU,2021-08-02 21:22:45,69.7008,170.3133,34.09,83,100,21.97
456,Opuwo,NA,2021-08-02 21:22:45,-18.0607,13.84,63.46,31,0,3.09
457,Quatre Cocos,MU,2021-08-02 21:22:45,-20.2078,57.7625,59.11,68,0,2.84
458,Berbera,SO,2021-08-02 21:22:46,10.4396,45.0143,87.62,50,19,19.91
459,Uri,IN,2021-08-02 21:22:46,34.0833,74.0333,67.23,83,0,3.36
460,Champerico,GT,2021-08-02 21:22:46,14.3,-91.9167,93.74,69,85,8.72
461,Wamba,NG,2021-08-02 21:22:47,8.9333,8.6,71.11,95,100,3.6
462,Iquitos,PE,2021-08-02 21:22:47,-3.7481,-73.2472,86.04,58,40,5.75
463,Portland,US,2021-08-02 21:20:27,45.5234,-122.6762,97.52,44,1,1.01
464,Umm Lajj,SA,2021-08-02 21:22:47,25.0213,37.2685,89.67,44,4,2.39
465,Tambopata,PE,2021-08-02 21:22:48,-12.7333,-69.1833,82.29,36,0,3.44
466,Kaeo,NZ,2021-08-02 21:22:48,-35.1,173.7833,56.32,78,21,18.05
467,Daru,PG,2021-08-02 21:22:48,-9.0763,143.2092,76.62,71,100,9.84
468,Asyut,EG,2021-08-02 21:22:49,27.181,31.1837,86.18,16,0,5.59
469,Inuvik,CA,2021-08-02 21:22:49,68.3499,-133.7218,64.44,67,75,10.36
470,Abu Dhabi,AE,2021-08-02 21:19:18,24.4667,54.3667,93.31,62,0,2.3
471,Galesong,ID,2021-08-02 21:22:49,-5.3166,119.3661,71.62,75,13,4.65
472,Vilyuysk,RU,2021-08-02 21:22:50,63.7553,121.6247,59.85,57,0,5.59
473,Wanaka,NZ,2021-08-02 21:19:51,-44.7,169.15,39.11,99,100,1.99
474,Qaqortoq,GL,2021-08-02 21:22:50,60.7167,-46.0333,54.1,92,92,7.2
475,Keuruu,FI,2021-08-02 21:22:50,62.2667,24.7,59.18,92,100,7.63
476,Half Moon Bay,US,2021-08-02 21:22:51,37.4636,-122.4286,91.58,59,20,18.41
477,Pyrzyce,PL,2021-08-02 21:22:51,53.1462,14.8926,60.85,81,29,8.14
478,Leirvik,NO,2021-08-02 21:22:51,59.7798,5.5005,54.63,71,44,14.92
479,Tura,IN,2021-08-02 21:22:52,25.5198,90.2201,74.05,98,99,3.58
480,Nantucket,US,2021-08-02 21:20:54,41.2835,-70.0995,78.94,66,1,16.11
481,Okhotsk,RU,2021-08-02 21:22:52,59.3833,143.3,57.47,69,100,8.28
482,Mundo Nuevo,MX,2021-08-02 21:22:52,18.7,-95.5,85.26,72,93,8.75
483,Ketchikan,US,2021-08-02 21:22:53,55.3422,-131.6461,64.87,59,90,13.8
484,Hami,CN,2021-08-02 21:22:53,42.8,93.45,77.85,21,1,6.4
485,Taraz,KZ,2021-08-02 21:22:53,42.9,71.3667,72.01,33,75,6.71
486,Puerto Del Rosario,ES,2021-08-02 21:22:54,28.5004,-13.8627,73.15,73,20,14.97
487,Chickasha,US,2021-08-02 21:22:16,35.0526,-97.9364,86.29,39,1,16.11
488,Belaya Gora,RU,2021-08-02 21:22:54,68.5333,146.4167,48.92,50,7,7.45
489,Huarmey,PE,2021-08-02 21:22:54,-10.0681,-78.1522,69.19,72,3,10.76
490,Tres Arroyos,AR,2021-08-02 21:18:27,-38.3739,-60.2798,55.96,49,17,13.91
491,Burla,IN,2021-08-02 21:22:55,21.5,83.8667,75.58,88,37,6.64
492,Todos Santos,MX,2021-08-02 21:22:55,23.45,-110.2167,101.3,73,97,5.59
493,Malanje,AO,2021-08-02 21:22:55,-9.5402,16.341,70.41,23,0,1.9
494,Minuri,PH,2021-08-02 21:22:55,16.535,121.8574,79.38,74,100,4.36
495,Mattru,SL,2021-08-02 21:22:56,7.6244,-11.8332,72.36,85,28,3.2
496,Spornoye,RU,2021-08-02 21:22:56,50.8448,37.2913,75.22,87,59,4.97
497,Tromso,NO,2021-08-02 21:22:56,69.6496,18.957,46.42,87,75,3.0
498,Pryozerne,UA,2021-08-02 21:22:57,45.2698,36.3303,79.48,63,0,2.57
499,Ahipara,NZ,2021-08-02 21:22:57,-35.1667,173.1667,54.01,82,2,27.27
500,Brodokalmak,RU,2021-08-02 21:22:57,55.5748,62.082,68.9,63,100,6.69
501,Severo-Kurilsk,RU,2021-08-02 21:18:02,50.6789,156.125,50.7,79,96,21.54
502,Golden,US,2021-08-02 21:22:57,39.7555,-105.2211,90.45,37,20,4.0
503,Chiojdu,RO,2021-08-02 21:22:58,45.35,26.2,67.37,80,0,6.15
504,Arrifes,PT,2021-08-02 21:22:58,37.7667,-25.7,68.25,73,20,9.22
505,Walla Walla,US,2021-08-02 21:22:58,46.0646,-118.343,99.21,35,1,1.99
506,Nemuro,JP,2021-08-02 21:22:59,43.3236,145.575,68.41,99,99,4.9
507,Limbang,MY,2021-08-02 21:22:59,4.75,115.0,80.91,90,100,2.24
508,Harbour Breton,CA,2021-08-02 21:22:59,47.4833,-55.7983,66.0,75,100,4.7
509,Mayumba,GA,2021-08-02 21:22:59,-3.432,10.6554,72.72,92,19,3.91
510,Catalina,US,2021-08-02 21:23:00,32.5056,-110.9211,100.9,34,7,5.46
511,Paita,PE,2021-08-02 21:23:00,-5.0892,-81.1144,72.16,75,6,17.49
512,Amol,IR,2021-08-02 21:23:00,36.4696,52.3507,78.19,75,99,3.09
513,Pochutla,MX,2021-08-02 21:23:00,15.7432,-96.4661,90.82,58,86,6.73
514,Keningau,MY,2021-08-02 21:23:01,5.3378,116.1602,73.85,94,58,1.07
515,Mwene-Ditu,CD,2021-08-02 21:23:01,-7.0,23.45,71.51,32,40,4.52
516,Vitim,RU,2021-08-02 21:19:40,59.4511,112.5578,56.32,96,95,0.2
517,Gizo,SB,2021-08-02 21:22:09,-8.103,156.8419,79.99,82,86,13.02
518,Mildura,AU,2021-08-02 21:23:02,-34.2,142.15,44.56,93,2,8.05
519,Vadso,NO,2021-08-02 21:23:02,70.0744,29.7487,50.88,100,20,10.36
520,Raudeberg,NO,2021-08-02 21:21:08,61.9875,5.1352,52.86,80,17,17.87
521,Placido De Castro,BR,2021-08-02 21:23:02,-10.3353,-67.1856,91.49,20,0,4.88
522,Saint-Francois,FR,2021-08-02 21:23:03,46.4154,3.9054,61.68,84,0,1.14
523,Baykit,RU,2021-08-02 21:23:03,61.67,96.37,59.61,76,100,3.76
524,Axim,GH,2021-08-02 21:23:03,4.8699,-2.2405,77.07,86,51,7.45
525,Nankana Sahib,PK,2021-08-02 21:23:04,31.4475,73.6972,80.85,57,14,5.19
526,Benghazi,LY,2021-08-02 21:23:04,32.1167,20.0667,84.43,62,0,15.55
527,Kieta,PG,2021-08-02 21:23:04,-6.2167,155.6333,79.2,85,35,3.67
528,South Sioux City,US,2021-08-02 21:23:04,42.4739,-96.4136,81.75,41,75,5.75
529,Chernyshkovskiy,RU,2021-08-02 21:23:04,48.4219,42.2308,78.49,45,39,2.17
530,Iquique,CL,2021-08-02 21:23:05,-20.2208,-70.1431,59.04,73,85,3.24
531,Calabozo,VE,2021-08-02 21:23:05,8.9242,-67.4293,74.75,94,95,8.34
532,Takayama,JP,2021-08-02 21:23:05,36.1333,137.25,76.28,91,99,1.12
533,Tamandare,BR,2021-08-02 21:22:29,-8.7597,-35.1047,73.53,87,18,9.93
534,Saryozek,KZ,2021-08-02 21:23:06,44.3583,77.9753,66.81,26,86,1.5
535,Isangel,VU,2021-08-02 21:21:07,-19.55,169.2667,66.31,88,20,0.0
536,Aykhal,RU,2021-08-02 21:22:58,66.0,111.5,63.14,58,100,8.88
537,Araouane,ML,2021-08-02 21:23:06,18.9048,-3.5265,98.46,28,20,7.65
538,Multai,IN,2021-08-02 21:23:07,21.7667,78.25,70.77,88,100,11.74
